Depth,GR,RT,nphi,sw,PHIE,VSH,RHOB,VS,VP,pimpmod,simpmod,vpvsmod,EPSILON,GAMA,DELTA,c11,c13,c33,c44,c66,a,b,c,a_ratio,b_ratio,c_ratio,crack_density,profundidad,VP_0,VP_45,VP_90,VP_Backus_5,VP_Backus_10,VP_Backus_15,VP_Backus_20,VP_Backus_30,VP_Backus_50,VP_Backus,Diff_Backus,Diff_Backus_%,RF_pred_VP_0,PNN_pred_VP_0,CNN_pred_VP_0,RF_pred_VP_45,PNN_pred_VP_45,CNN_pred_VP_45,RF_pred_VP_90,PNN_pred_VP_90,CNN_pred_VP_90,RF_pred_VP_Backus,PNN_pred_VP_Backus,CNN_pred_VP_Backus
2729.6365,84.7826,1.4125,0.2883,0.4426,0.1667,0.2198,2.2484,2040.7717,3547.0859,7975.2681,4588.4712,1.7381,0.030315,0.037971,0.020918,30004120122,14293527567,28288960450,9364021947,10075144502,7975267.938,9430716177,3656.262289,-0.026312485,-0.073243465,-0.024171958,0.008578329,1507,3547.0859,3592.517863,3654.615809,3491.660999,3379.264314,3347.732375,3307.750335,3243.58292,3172.599961,3379.264314,-167.8215856,-4.731252366,3547.092615,3525.323447,3386.7925,3595.486921,3585.378509,3469.4268,3657.343258,3641.228799,3503.0037,3373.882559,3418.861523,3258.125
2729.7888,82.7731,1.3168,0.2903,0.4718,0.1731,0.2095,2.242,1970.0366,3464.833,7768.1558,4416.8223,1.7588,0.029605,0.036618,0.020222,28509020397,13965532570,26915361824,8701301108,9338549596,7768155.586,8764667434,3568.942863,-0.02783242,-0.08747234,-0.023979408,0.008313585,1508,3464.833,3507.993558,3567.409381,3429.893051,3388.659314,3370.548236,3332.931465,3259.32793,3175.49214,3388.659314,-76.17368605,-2.198480736,3464.834475,3449.449455,3281.7415,3507.185436,3477.478976,3361.1394,3566.146849,3562.64109,3385.9023,3386.455471,3368.122594,3201.1287
2729.9412,86.1752,1.3988,0.3049,0.556,0.1826,0.2044,2.2333,1889.0106,3382.855,7554.9297,4218.7275,1.7908,0.02957,0.036138,0.020004,27068687725,13859502901,25557232967,7969220726,8545204123,7554930.071,8030575830,3484.379667,-0.043506395,-0.142348132,-0.040675521,0.008240668,1509,3382.855,3424.780413,3482.886022,3372.199107,3412.147186,3382.539308,3346.164187,3261.388232,3177.141989,3412.147186,29.29218626,0.865901325,3382.776558,3358.79522,3187.1926,3425.095936,3391.792072,3265.0386,3482.786294,3453.491254,3295.5193,3397.560987,3333.049172,3156.186
2730.0935,87.3856,1.3801,0.3224,0.6565,0.19,0.2048,2.2279,1760.7875,3246.6851,7233.2896,3922.8584,1.8439,0.02998,0.03642,0.020184,24892327476,13633797893,23484214004,6907320160,7410449361,7233289.734,6965073103,3345.494471,-0.002294114,0.004934143,-0.001240254,0.008321344,1510,3246.6851,3287.401778,3344.020719,3314.38239,3387.497064,3399.945743,3339.079213,3259.233107,3174.927791,3387.497064,140.8119643,4.337099534,3246.686012,3223.647864,3106.9124,3287.178892,3264.454403,3184.6636,3344.429183,3322.746094,3184.4094,3345.709378,3231.762486,3097.7012
2730.2461,84.4516,1.3827,0.3255,0.6032,0.1876,0.2116,2.2268,1765.5914,3240.8455,7216.7144,3931.6189,1.8356,0.03054,0.037368,0.02068,24816812324,13493657701,23388257553,6941632570,7460422422,7216714.759,6999524697,3341.34778,0.004265265,0.027658848,0.002495405,0.00851295,1511,3240.8455,3282.344527,3339.820922,3306.101996,3385.149906,3400.9492,3332.383881,3258.309057,3180.864305,3385.149906,144.3044056,4.452677724,3240.583583,3222.871206,3105.037,3280.906511,3263.549623,3183.115,3335.447175,3322.034345,3185.8225,3331.30316,3230.311057,3099.585
2730.3984,83.5198,1.4721,0.3141,0.5116,0.181,0.2147,2.2307,1788.8684,3249.0078,7247.562,3990.4287,1.8162,0.03052,0.037635,0.020796,24984716842,13279511565,23547384493,7138351875,7675655621,7247561.699,7195825705,3349.696208,0.058944901,0.149803883,0.051668379,0.008549636,1512,3249.0078,3290.689321,3348.167518,3289.367976,3380.632598,3362.427755,3340.311599,3266.710158,3178.183311,3380.632598,131.6247979,4.05123059,3249.024085,3236.545145,3109.1704,3288.819949,3276.260444,3188.6787,3346.387829,3335.095732,3199.3977,3312.421826,3237.087658,3106.964
2730.5508,82.387,1.6568,0.3013,0.5347,0.1704,0.2236,2.2478,1921.0646,3420.0598,7687.6108,4318.1689,1.7803,0.03088,0.038652,0.021296,27915886665,14190354060,26292087350,8295481618,8936755529,7687610.418,8358717261,3527.318802,-0.025659531,-0.111147321,-0.035557121,0.008731623,1513,3420.0598,3464.67106,3525.671247,3341.559082,3367.692541,3329.283568,3353.444971,3272.44682,3172.537844,3367.692541,-52.36725947,-1.531179644,3420.247508,3401.034926,3221.749,3461.60117,3419.931057,3300.1323,3521.81275,3508.098901,3330.8564,3357.862247,3360.028673,3171.6975
2730.7031,87.0019,2.0587,0.2905,0.6035,0.1559,0.2416,2.2726,1806.9844,3297.0427,7492.8589,4106.5527,1.8246,0.031955,0.040917,0.022446,26283127194,14241468623,24704276859,7420476752,8027724047,7492859.24,7479438007,3404.101115,0.058199712,0.188578015,0.06851696,0.009162887,1514,3297.0427,3341.883305,3402.3997,3389.108377,3342.042147,3325.239437,3352.475548,3277.629887,3169.065543,3342.042147,44.99944746,1.364842726,3296.754916,3280.464909,3126.0498,3342.319538,3322.502341,3206.8208,3399.872145,3383.866964,3226.448,3350.296749,3273.56145,3108.6135
2730.8557,90.0163,2.2578,0.2903,0.5547,0.1658,0.2736,2.2576,1992.0106,3517.8425,7941.8813,4497.1631,1.766,0.03565,0.046014,0.025204,29930287199,15191564694,27938287314,8958396626,9782819951,7941881.228,9031655383,3645.515841,-0.020719312,-0.045071002,-0.007632692,0.010253838,1515,3517.8425,3571.361197,3643.253585,3422.745659,3301.333333,3317.429384,3328.102553,3276.779435,3167.373905,3301.333333,-216.5091667,-6.154600917,3517.649492,3500.649763,3323.894,3569.561622,3574.31884,3407.8777,3634.949186,3627.970703,3453.2207,3342.348803,3362.835692,3226.4531
2731.0081,92.6487,3.0205,0.3031,0.567,0.184,0.3037,2.237,1955.5703,3477.4358,7779.0239,4374.6108,1.7782,0.03957,0.051075,0.027976,29191876729,15232379606,27051056145,8554858878,9428737713,7779023.885,8633626777,3617.79666,-0.024577815,-0.098121751,-0.015648308,0.011356661,1516,3477.4358,3536.15752,3615.037935,3378.772287,3281.160226,3298.595563,3304.040561,3272.388456,3168.010579,3281.160226,-196.2755744,-5.644261626,3477.275078,3464.997546,3274.4424,3528.586508,3520.164397,3360.076,3599.611796,3591.565155,3407.3552,3314.880821,3343.688883,3204.6924
2731.1604,87.0221,4.7264,0.318,0.7487,0.2035,0.3344,2.2261,1865.0753,3409.6235,7590.1631,4151.8442,1.8281,0.043615,0.056265,0.030822,28137075009,15771526003,25879597702,7743501928,8614878200,7590162.873,7826715288,3561.624905,-0.055144141,-0.207143614,-0.056019239,0.012485128,1517,3409.6235,3473.074036,3558.334229,3313.386058,3302.246664,3276.935832,3281.285632,3261.148601,3166.737074,3302.246664,-107.3768357,-3.149228519,3409.479679,3368.431501,3203.9348,3467.549423,3405.333895,3285.7368,3548.855099,3513.474154,3338.1738,3328.203171,3334.04208,3169.0435
2731.3127,82.4592,7.3652,0.322,0.9017,0.2111,0.3698,2.2368,1675.9429,3211.2576,7182.9409,3748.749,1.9161,0.047535,0.061803,0.033806,25259184533,15617041582,23066273876,6282689402,7059267509,7182941,6362359535,3367.590947,-0.057414101,-0.213513721,-0.058597146,0.013646017,1518,3211.2576,3276.559326,3363.90473,3222.906029,3318.954982,3264.117325,3259.388127,3251.980625,3169.669857,3318.954982,107.6973822,3.353744721,3210.806106,3161.09813,3124.7688,3259.045959,3233.178323,3214.2173,3327.903699,3307.706842,3214.2676,3273.453677,3180.015606,3120.2058
2731.4651,78.4173,8.4001,0.3111,0.9415,0.2044,0.4428,2.2551,1498.2483,3007.4739,6782.1543,3378.6997,2.0073,0.0545,0.072552,0.039512,22620441922,15244607767,20397152319,5062131144,5796666621,6782154.392,5139139145,3175.929961,0.047750951,0.093049799,0.028002562,0.015823367,1519,3007.4739,3078.158559,3171.381228,3219.726161,3294.855114,3252.060771,3242.466025,3248.908508,3169.673968,3294.855114,287.3812143,9.555568025,3007.243117,2996.89491,3163.129,3072.926574,3071.585983,3245.3179,3165.979684,3139.202913,3221.856,3171.722522,3059.802295,3147.5981
2731.6177,78.0743,8.9629,0.3003,0.9577,0.2001,0.5467,2.3236,1545.1124,3061.5706,7113.8657,3590.2234,1.9815,0.064675,0.088008,0.047738,24596792731,16494817435,21779601302,5547298343,6523711608,7113865.446,5640289437,3266.121033,0.158852638,0.349707317,0.121963183,0.018937287,1520,3061.5706,3147.610684,3259.577679,3221.273702,3270.754935,3241.46003,3228.548197,3231.185245,3172.802698,3270.754935,209.1843346,6.832582422,3061.524009,3042.895115,3189.6956,3144.181629,3121.216634,3290.213,3244.02009,3237.615913,3301.8464,3237.509041,3208.254195,3172.7148
2731.77,74.725,8.6706,0.2999,1,0.0001,0.6458,2.4107,1811.1693,3459.0059,8338.626,4366.186,1.9098,0.064585,0.096873,0.051666,32569051033,20926721895,28843354882,7907901736,9440026066,8338625.523,8001609427,3689.777786,-0.009429334,-0.031338689,-0.006942384,0.020150437,1521,3459.0059,3559.534124,3682.405796,3215.005354,3226.727081,3221.79495,3218.741471,3227.927051,3174.043681,3226.727081,-232.2788188,-6.715190016,3458.8873,3443.546006,3327.2815,3558.281957,3558.674261,3426.356,3678.99885,3670.206356,3533.7178,3306.229067,3403.031015,3226.408
2731.9224,73.1078,7.3913,0.3131,1,0.0001,0.6947,2.4165,1779.9497,3418.3188,8260.3682,4301.2485,1.9205,0.069475,0.104208,0.055578,32160040389,20961688318,28236569111,7656005888,9251640012,8260367.38,7754737994,3664.250642,-0.065311614,-0.071591452,-0.056522566,0.021613565,1522,3418.3188,3525.186555,3655.806499,3229.206888,3187.611009,3208.771675,3205.133941,3211.169998,3180.416441,3187.611009,-230.707791,-6.749159587,3418.323032,3399.014495,3321.2444,3528.166723,3514.233843,3419.0356,3656.437654,3648.999995,3528.4878,3252.196724,3369.469387,3225.1897
2732.0747,74.7729,5.1555,0.3272,0.8625,0.2758,0.7132,2.4331,1705.7059,3180.3501,7738.1099,4150.1533,1.8645,0.08511,0.115254,0.062572,28798995266,17799909107,24609898366,7078940501,8710692918,7738109.828,7218971986,3462.882328,-0.031209632,-0.105718582,-0.032396514,0.024569105,1523,3180.3501,3297.770216,3451.029697,3230.557204,3157.832767,3179.784256,3187.69416,3186.206879,3182.828514,3157.832767,-22.51733252,-0.708014269,3180.507045,3224.223797,3279.243,3288.038549,3349.692546,3385.2898,3440.93359,3489.827088,3502.3706,3263.141089,3245.600837,3228.7126
2732.2273,76.1453,4.3972,0.3347,0.8681,0.271,0.7427,2.4426,1613.7545,3070.6362,7500.3359,3941.7568,1.9028,0.08782,0.119535,0.064836,27075933449,17364487058,23030803179,6361027680,7881758567,7500335.982,6494748821,3352.494754,0.006450121,-0.004307569,0.004071666,0.025397216,1524,3070.6362,3187.82396,3340.299471,3156.130195,3148.651962,3148.168851,3173.009399,3167.833935,3182.366601,3148.651962,78.01576215,2.540703524,3070.984271,3099.989345,3302.501,3185.195563,3200.593603,3412.8452,3336.968234,3352.374941,3515.704,3152.163538,3183.352659,3257.0881
2732.3796,76.2533,4.3331,0.3374,0.8845,0.2619,0.7977,2.4608,1603.5293,3067.6489,7548.8701,3945.9648,1.9131,0.092865,0.127512,0.069054,27458286380,17838910265,23157284019,6327470336,7941127131,7548870.413,6466832410,3366.172821,0.008023539,0.00833859,-0.001630671,0.026933011,1525,3067.6489,3191.826561,3352.526115,3096.842428,3158.903245,3116.357237,3158.31695,3152.255262,3176.948595,3158.903245,91.25434521,2.974732383,3067.673376,3104.628755,3337.578,3185.981646,3217.593824,3448.6082,3339.76868,3371.557119,3562.8342,3162.43446,3188.157385,3284.427
2732.532,75.256,4.7216,0.3339,0.8965,0.2517,0.7747,2.4777,1605.2875,3071.2688,7609.6826,3977.4207,1.9132,0.090055,0.123756,0.06701,27580800517,17895789744,23371381072,6384903955,7965244302,7609682.706,6520982126,3360.688172,0.01513016,0.023330752,0.008667651,0.026170983,1526,3071.2688,3191.866009,3347.851912,3084.982077,3158.653213,3109.880164,3154.667975,3144.66722,3170.006372,3158.653213,87.38441306,2.845221918,3071.345999,3108.313075,3340.4917,3188.395064,3214.746511,3449.5142,3339.769474,3372.073139,3569.6106,3149.181864,3173.753039,3283.9087
2732.6843,74.3871,6.0134,0.3302,0.9303,0.2432,0.7815,2.4944,1618.7639,3097.2153,7725.6938,4037.8447,1.9133,0.09031,0.124521,0.067384,28250037315,18344442822,23928137178,6536317189,8164134695,7725693.844,6674910193,3389.944052,0.012017611,0.015356578,0.009389124,0.02629716,1527,3097.2153,3219.318367,3376.924814,3091.595563,3113.56984,3109.803194,3132.65397,3135.342484,3163.251843,3113.56984,16.35453995,0.528040138,3097.425782,3131.201811,3362.1318,3219.144047,3246.846971,3466.4468,3380.971942,3407.238027,3599.4482,3111.79769,3173.881973,3292.751
2732.8369,73.3984,9.0927,0.3241,0.9672,0.2376,0.8088,2.5071,1626.7527,3118.782,7819.0986,4078.4319,1.9172,0.09276,0.128448,0.069456,28910165641,18871435261,24386063197,6634599770,8339001913,7819098.352,6778205068,3421.922546,-0.004734867,-0.002621244,-0.01215952,0.027048647,1528,3118.782,3245.261085,3408.080218,3089.880332,3066.420774,3132.559587,3102.606811,3130.491871,3157.856132,3066.420774,-52.36122626,-1.678899848,3118.673681,3153.059192,3386.4312,3246.627227,3280.14373,3488.88,3414.197634,3435.658429,3633.115,3092.132873,3182.063168,3308.148
2732.9893,77.9441,11.2014,0.3219,0.9356,0.2345,0.7373,2.5074,1625.8003,3103.6785,7782.1636,4076.5317,1.909,0.085455,0.11763,0.063674,28281379668,18240215804,24153333448,6627626416,8186841806,7782163.471,6760461004,3380.56556,-0.017902626,-0.027919123,-0.022781863,0.024921972,1529,3103.6785,3219.390618,3368.903346,3072.142063,3059.854159,3104.667101,3087.36745,3121.426299,3150.575014,3059.854159,-43.82434104,-1.412012908,3104.207964,3134.055715,3367.8645,3219.483641,3238.23712,3466.7107,3381.638942,3403.659731,3601.7266,3078.717806,3164.142644,3288.5674
2733.1416,74.1448,10.6332,0.3197,0.8778,0.2354,0.6533,2.4987,1607.3496,3059.2236,7644.082,4016.2844,1.9033,0.0771,0.105057,0.056972,26990916311,17190179079,23384956083,6455573197,7811979504,7644082.009,6574325323,3304.420635,-0.031551542,-0.054550782,-0.033507034,0.022441473,1530,3059.2236,3161.762657,3295.08974,3036.590996,3053.352557,3064.970506,3082.653677,3121.190686,3136.53056,3053.352557,-5.871042913,-0.191912841,3059.24002,3089.059798,3337.0007,3166.172215,3165.131809,3434.0862,3311.176817,3312.641461,3547.4487,3093.424059,3131.293906,3272.934
2733.2939,72.8275,9.7469,0.3236,0.796,0.2407,0.5592,2.4808,1570.9977,2985.5952,7406.6646,3897.3308,1.9004,0.067955,0.091101,0.04955,25118721096,15787556264,22113302195,6122698185,7238266040,7406664.572,6225297166,3195.533725,-0.033250976,-0.03796779,-0.026765455,0.019672748,1531,2985.5952,3073.300791,3188.481322,3035.13228,3085.757005,3047.044206,3080.592428,3110.528886,3123.617752,3085.757005,100.1618053,3.354835421,2986.121569,3000.638947,3292.4211,3084.817585,3091.83195,3387.877,3219.454861,3209.12056,3472.141,3098.076579,3095.913127,3255.9277
2733.4463,67.8374,12.0376,0.3276,0.6669,0.2525,0.492,2.4497,1552.1093,2924.6174,7164.4355,3802.2021,1.8843,0.061825,0.081375,0.04441,23544099112,14443038733,20953231978,5901433321,6861891594,7164435.245,5993367187,3111.138289,0.05546641,0.223452593,0.044458818,0.017748688,1532,2924.6174,3002.291582,3105.431871,3016.044121,3079.559823,3036.714607,3058.061278,3100.83734,3109.797099,3079.559823,154.9424228,5.297869827,2922.487388,2941.043842,3237.0366,3017.258162,3030.503949,3329.559,3131.20284,3165.448664,3392.2852,3061.500913,3041.679541,3229.924
2733.5989,71.3867,13.0101,0.327,0.5098,0.246,0.3217,2.4342,1745.0012,3111.1035,7573.0483,4247.6821,1.7829,0.04447,0.055635,0.030656,25656010696,13565915852,23560536573,7412210049,8236966662,7573048.14,7494024594,3252.576614,-0.084790071,-0.153226246,-0.045620966,0.012477476,1533,3111.1035,3169.53469,3249.454273,3081.644669,3049.279299,3033.651012,3044.064975,3090.052141,3097.509933,3049.279299,-61.82420091,-1.987211319,3110.814773,3134.446007,3217.4307,3191.29905,3186.752817,3317.0898,3310.615062,3278.00765,3353.9631,3136.49722,3195.323595,3203.303
2733.7512,70.0232,14.276,0.32,0.3724,0.2259,0.2179,2.3142,1659.2042,3006.3945,6957.3979,3839.7302,1.8119,0.033085,0.039462,0.02195,22300740488,11829552600,20916683538,6370896740,6873713394,6957398.152,6429390452,3107.524785,0.09370576,0.318385998,0.125495493,0.009062408,1534,3006.3945,3047.75873,3105.861062,3087.01349,3028.423042,3026.712087,3041.382807,3081.795589,3088.318206,3028.423042,22.02854161,0.732722921,3006.592313,3034.457559,3076.351,3049.504504,3075.09895,3151.5464,3109.998185,3129.23628,3138.1143,3041.145026,3089.91335,3094.4673
2733.9036,67.989,15.7747,0.31,0.2934,0.1925,0.1729,2.228,1985.0336,3429.4744,7640.8687,4422.6548,1.7277,0.026915,0.03171,0.017682,27614734678,12664324274,26204164503,8779118500,9335890195,7640868.963,8839813107,3523.032109,-0.150780731,-0.393560111,-0.130457417,0.007339609,1535,3429.4744,3467.710467,3521.778703,3062.074082,3009.998372,3026.869988,3051.423332,3077.334285,3080.435088,3009.998372,-419.4760276,-12.2314961,3429.626694,3426.93206,3306.233,3467.050623,3449.685634,3382.2615,3523.040066,3526.086807,3396.0625,3197.721545,3354.455358,3210.1763
2734.0559,67.8122,15.3419,0.3087,0.2761,0.2071,0.1625,2.1825,1646.5162,3010.9619,6571.4238,3593.5215,1.8287,0.026605,0.030588,0.017142,20839137803,11020043198,19786308337,5916791540,6278757179,6571424.347,5963786650,3092.143673,-0.07638836,-0.204430237,-0.069836071,0.007146116,1536,3010.9619,3043.892038,3091.068541,3021.7434,3006.296874,3027.12229,3055.512605,3070.269424,3074.65477,3006.296874,-4.665026216,-0.154934747,3011.6336,3019.579801,3094.5803,3043.16342,3048.983836,3147.7007,3088.555271,3095.32625,3116.6782,3014.558349,3051.617518,3074.2114
2734.2085,72.166,15.6932,0.3007,0.2736,0.2244,0.125,2.162,1493.3433,2815.9749,6088.1377,3228.6082,1.8857,0.02372,0.025482,0.014488,17957356448,9975360066,17144043046,4821420446,5067139317,6088137.734,4861151707,2883.568313,0.051035002,0.107847594,0.037311009,0.006119319,1537,2815.9749,2842.873092,2882.769825,3003.976813,3004.497256,3038.263586,3059.198341,3055.284293,3069.490412,3004.497256,188.5223556,6.694745595,2816.316138,2834.650602,3132.1936,2840.315655,2866.14921,3162.1777,2884.417331,2901.606716,3100.635,2998.44924,3018.405759,3060.1296
2734.3608,68.7746,15.6044,0.2974,0.2976,0.1969,0.1712,2.199,1562.8427,2913.5566,6406.9106,3436.6909,1.8643,0.026965,0.031587,0.017634,19673603517,10883475355,18666897723,5371007594,5710315627,6406910.963,5414729798,2993.189479,0.021735538,0.002027356,0.006194925,0.007326587,1538,2913.5566,2946.042028,2992.120654,2934.545723,3022.032787,3044.225963,3057.241389,3039.664356,3064.433836,3022.032787,108.4761869,3.72315358,2913.946315,2942.517558,3094.8665,2944.938226,2967.796954,3136.6133,2994.236662,3011.951581,3091.9666,3018.059368,3016.026716,3060.3782
2734.5132,64.3968,13.3515,0.299,0.3726,0.167,0.2244,2.242,1549.0955,2920.4697,6547.6934,3473.0723,1.8853,0.03079,0.03867,0.021292,20299892857,11707299047,19122339208,5380120378,5796218888,6547693.067,5425718517,3011.789618,0.026638725,0.060659573,0.044510507,0.00872549,1539,2920.4697,2958.495676,3010.390962,2926.277513,3023.133129,3054.907971,3049.420905,3028.963517,3056.18186,3023.133129,102.6634285,3.515305382,2920.24243,2951.833037,3096.1143,2962.656283,2987.930322,3147.8843,3017.394593,3033.269328,3104.8848,3022.488316,3028.304928,3071.892
2734.6655,67.8129,10.8023,0.3062,0.4961,0.1906,0.3179,2.2256,1600.8173,3021.4141,6724.459,3562.7788,1.8874,0.04132,0.053403,0.029244,21996403850,13077932972,20317375905,5703358232,6312511111,6724459.221,5765027413,3148.87412,-0.005487456,-0.040073366,-0.009476723,0.01185726,1540,3021.4141,3074.714866,3146.258931,2983.025177,3049.496542,3064.187409,3038.10937,3020.615592,3049.48752,3049.496542,28.08244233,0.929446987,3021.03014,3001.369392,3110.3008,3073.955195,3055.633514,3181.4692,3140.483269,3125.586368,3149.8098,3051.361737,3071.910132,3103.3206
2734.8181,65.6057,8.5235,0.3289,0.5645,0.2222,0.3859,2.2533,1557.5938,2967.9404,6687.6602,3509.7258,1.9055,0.0497,0.064551,0.035316,21821525116,13405394880,19848576602,5466727628,6172493098,6687660.103,5538571095,3119.174066,0.072693798,0.173079237,0.047636217,0.014241094,1541,2967.9404,3031.021005,3115.447038,3024.524136,3025.855319,3054.213724,3027.906768,3013.898355,3039.091265,3025.855319,57.91491899,1.951350471,2967.795716,2973.757362,3132.2263,3026.407459,3042.881983,3209.478,3110.313287,3116.80198,3178.751,3024.346172,3037.187494,3125.4126
2734.9705,70.0647,6.4953,0.3374,0.6163,0.2354,0.4213,2.3202,1673.5374,3099.6973,7191.9175,3882.9414,1.8522,0.0539,0.070257,0.038412,24695928169,14497234116,22292767800,6498247781,7411342570,7191917.675,6585141212,3271.35562,0.004664885,0.023059443,0.009287079,0.015444353,1542,3099.6973,3171.232114,3266.770984,3096.417033,3039.104344,3045.536374,3026.952254,3005.094393,3029.643946,3039.104344,-60.59295573,-1.954802352,3099.801337,3098.970602,3114.1216,3167.776572,3176.662647,3203.874,3262.299824,3247.284205,3225.6592,3059.968436,3121.313289,3120.791
2735.1228,78.8253,2.8052,0.3403,0.5952,0.2402,0.4375,2.3138,1695.0676,3122.8047,7225.5459,3922.0476,1.8423,0.05576,0.072831,0.039804,25080301149,14614580506,22563967494,6648135495,7616516208,7225545.515,6738755218,3301.878472,0.050434647,0.166423215,0.046180172,0.015982051,1543,3122.8047,3197.411627,3296.93229,3123.02967,3065.245167,3010.40821,3026.460487,2998.237858,3020.419492,3065.245167,-57.55953274,-1.843199888,3123.090329,3112.362893,3118.7986,3195.352847,3192.898459,3208.7656,3292.940749,3270.511628,3237.9255,3080.392508,3131.454459,3123.1738
